StudentID,CourseID
STU101496,CHEM422
STU101497,MATH418
STU101497,MECH273
STU101497,CS165
STU101497,ECO290
STU101497,MECH405
STU101498,PHY163
STU101498,ECO340
STU101498,ECO309
STU101498,CHEM151
STU101499,BIO347
STU101499,CHEM219
STU101499,MECH209
STU101499,ECO160
STU101499,ECO280
STU101499,MECH405
STU101500,EE411
STU101500,MECH348
STU101500,CIVIL109
STU101500,BIO201
STU101501,MECH217
STU101501,MATH110
STU101501,HUM120
STU101501,EE308
STU101501,HUM350
STU101501,PHY355
STU101502,EE146
STU101502,PHY499
STU101502,ECO218
STU101502,CHEM371
STU101502,EE471
STU101502,PHY299
STU101503,EE461
STU101503,ECO340
STU101503,MATH122
STU101503,BIO301
STU101503,MATH489
STU101504,EE146
STU101504,CHEM433
STU101504,ECO340
STU101504,ECO280
STU101504,CS387
STU101505,PHY101
STU101505,HUM120
STU101505,ECO269
STU101505,CIVIL338
STU101506,BIO274
STU101506,ECO218
STU101506,MECH238
STU101507,HUM120
STU101507,PHY210
STU101507,MATH157
STU101508,PHY441
STU101508,ECO340
STU101508,BIO277
STU101509,CHEM102
STU101509,CIVIL262
STU101509,ECO218
STU101509,MATH479
STU101509,CIVIL196
STU101509,CIVIL338
STU101510,CIVIL472
STU101510,ECO218
STU101510,CS165
STU101511,MATH253
STU101511,MATH472
STU101511,CS302
STU101511,MECH273
STU101511,CS387
STU101512,ECO269
STU101512,EE146
STU101512,EE111
STU101512,BIO254
STU101512,EE471
STU101513,HUM350
STU101513,CHEM287
STU101513,MECH453
STU101514,MATH352
STU101514,MECH457
STU101514,BIO349
STU101514,CIVIL472
STU101515,HUM248
STU101515,HUM114
STU101515,MATH122
STU101516,MECH348
STU101516,ECO196
STU101516,MECH194
STU101517,HUM120
STU101517,CIVIL408
STU101517,MATH157
STU101518,HUM406
STU101518,MATH226
STU101518,MECH217
STU101518,BIO153
STU101518,PHY101
STU101519,CIVIL139
STU101519,MECH457
STU101519,MATH272
STU101519,ECO408
STU101520,CIVIL461
STU101520,MECH457
STU101520,CS395
STU101520,EE411
STU101520,CS450
STU101521,HUM406
STU101521,MATH159
STU101521,BIO125
STU101521,HUM114
STU101521,PHY299
STU101522,EE323
STU101522,ECO309
STU101522,CIVIL109
STU101523,MECH203
STU101523,CIVIL472
STU101523,ECO269
STU101524,BIO487
STU101524,PHY101
STU101524,ECO218
STU101525,BIO347
STU101525,HUM246
STU101525,MATH159
STU101525,MATH472
STU101525,MATH314
STU101526,BIO254
STU101526,BIO349
STU101526,MATH314
STU101526,ECO314
STU101527,MATH418
STU101527,CS170
STU101527,ECO218
STU101527,HUM146
STU101527,MECH273
STU101528,HUM246
STU101528,ECO242
STU101528,CHEM287
STU101529,ECO320
STU101529,CS170
STU101529,CS438
STU101529,ECO309
STU101529,EE308
STU101529,CIVIL350
STU101530,ECO320
STU101530,CIVIL262
STU101530,CIVIL408
STU101530,CHEM371
STU101530,EE210
STU101531,PHY430
STU101531,CS170
STU101531,BIO291
STU101531,CHEM257
STU101531,MECH273
STU101531,MECH453
STU101532,BIO487
STU101532,MATH413
STU101532,ECO314
STU101533,CS162
STU101533,BIO153
STU101533,MATH479
STU101533,CHEM433
STU101533,CIVIL186
STU101533,MECH495
STU101534,CHEM102
STU101534,MECH203
STU101534,HUM248
STU101534,PHY210
STU101534,CS367
STU101535,PHY430
STU101535,CIVIL350
STU101535,BIO125
STU101536,HUM246
STU101536,ECO264
STU101536,HUM248
STU101536,CHEM371
STU101537,MECH217
STU101537,EE111
STU101537,HUM146
STU101537,MATH122
STU101537,CS302
STU101537,MECH495
STU101538,MECH368
STU101538,MATH352
STU101538,CHEM257
STU101538,PHY355
STU101538,MATH314
STU101539,CHEM102
STU101539,MECH203
STU101539,CIVIL338
STU101540,CIVIL350
STU101540,HUM397
STU101540,MECH194
STU101541,MECH203
STU101541,EE323
STU101541,PHY314
STU101541,HUM181
STU101542,CS196
STU101542,ECO340
STU101542,CIVIL338
STU101542,CS165
STU101543,HUM246
STU101543,HUM120
STU101543,ECO236
STU101543,BIO277
STU101544,PHY430
STU101544,MATH226
STU101544,CIVIL262
STU101544,CHEM265
STU101545,CS302
STU101545,PHY101
STU101545,MECH453
STU101546,PHY386
STU101546,CIVIL142
STU101546,ECO340
STU101546,CHEM422
STU101546,MATH489
STU101547,HUM406
STU101547,MATH216
STU101547,BIO132
STU101548,ECO407
STU101548,HUM406
STU101548,CIVIL142
STU101548,HUM284
STU101549,EE308
STU101549,MATH472
STU101549,ECO280
STU101549,CS245
STU101550,BIO487
STU101550,MATH479
STU101550,CS438
STU101550,PHY197
STU101551,BIO347
STU101551,MATH216
STU101551,BIO201
STU101551,MATH122
STU101551,MECH273
STU101552,CS170
STU101552,EE461
STU101552,MECH187
STU101552,CIVIL338
STU101552,MECH453
STU101553,CIVIL235
STU101553,BIO254
STU101553,BIO262
STU101553,PHY441
STU101553,BIO125
STU101553,PHY197
STU101554,CS162
STU101554,MATH472
STU101554,HUM246
STU101554,MECH261
STU101555,MECH203
STU101555,MATH489
STU101555,EE471
STU101556,CHEM231
STU101556,MATH157
STU101556,HUM181
STU101556,ECO196
STU101556,HUM114
STU101556,MECH273
STU101557,ECO183
STU101557,ECO242
STU101557,MECH238
STU101558,BIO347
STU101558,BIO262
STU101558,ECO218
STU101558,CS196
STU101558,PHY369
STU101558,EE158
STU101559,CIVIL142
STU101559,MECH495
STU101559,ECO218
STU101559,EE146
STU101560,BIO487
STU101560,BIO187
STU101560,ECO408
STU101560,ECO196
STU101560,CS395
STU101560,PHY101
STU101561,BIO487
STU101561,BIO347
STU101561,CIVIL472
STU101561,ECO196
STU101561,MATH472
STU101561,PHY355
STU101562,MECH203
STU101562,MATH314
STU101562,ECO309
STU101562,MATH159
STU101563,PHY496
STU101563,MATH226
STU101563,MATH413
STU101563,BIO201
STU101563,MATH479
STU101564,MATH352
STU101564,MECH457
STU101564,PHY299
STU101565,CS170
STU101565,EE323
STU101565,HUM120
STU101565,CIVIL196
STU101565,BIO132
STU101566,MECH273
STU101566,CHEM287
STU101566,BIO307
STU101566,ECO218
STU101566,CIVIL461
STU101566,MECH405
STU101567,MATH418
STU101567,MECH217
STU101567,MATH413
STU101568,ECO160
STU101568,HUM181
STU101568,MATH489
STU101568,CIVIL461
STU101569,PHY499
STU101569,HUM120
STU101569,CS395
STU101570,CS245
STU101570,CIVIL364
STU101570,MECH453
STU101571,EE308
STU101571,ECO218
STU101571,CS165
STU101571,ECO461
STU101572,BIO487
STU101572,HUM248
STU101572,PHY369
STU101572,CIVIL472
STU101573,CS170
STU101573,MECH209
STU101573,CIVIL262
STU101573,MATH159
STU101573,CIVIL408
STU101573,CIVIL338
STU101574,MECH348
STU101574,BIO349
STU101574,ECO269
STU101574,MATH446
STU101575,HUM246
STU101575,CS328
STU101575,CIVIL461
STU101576,MECH217
STU101576,CHEM219
STU101576,MATH110
STU101576,CHEM119
STU101576,CS450
STU101577,PHY496
STU101577,MATH157
STU101577,CIVIL109
STU101577,BIO222
STU101577,HUM284
STU101578,MECH209
STU101578,MATH253
STU101578,CHEM231
STU101579,BIO487
STU101579,PHY496
STU101579,MATH413
STU101579,HUM246
STU101579,MATH352
STU101579,EE175
STU101580,CIVIL235
STU101580,MECH203
STU101580,CIVIL142
STU101581,CS438
STU101581,MATH159
STU101581,CHEM119
STU101581,ECO160
STU101581,CS245
STU101581,MECH203
STU101582,PHY496
STU101582,EE323
STU101582,HUM120
STU101582,CIVIL262
STU101582,PHY299
STU101582,CHEM151
STU101583,MATH226
STU101583,MATH413
STU101583,HUM120
STU101583,ECO218
STU101583,BIO274
STU101584,BIO349
STU101584,ECO269
STU101584,ECO461
STU101584,CHEM119
STU101584,HUM284
STU101585,MECH203
STU101585,MATH112
STU101585,ECO218
STU101585,PHY197
STU101586,BIO291
STU101586,EE308
STU101586,BIO153
STU101586,CHEM371
STU101586,CS450
STU101586,CS302
STU101587,CHEM102
STU101587,MATH122
STU101587,MATH159
STU101587,CIVIL186
STU101588,MECH203
STU101588,ECO269
STU101588,ECO290
STU101588,ECO314
STU101589,CHEM102
STU101589,MATH110
STU101589,BIO153
STU101589,MATH112
STU101589,MECH194
STU101589,PHY355
STU101590,BIO487
STU101590,MECH368
STU101590,ECO218
STU101590,CHEM490
STU101590,PHY299
STU101591,ECO320
STU101591,BIO187
STU101591,PHY441
STU101591,HUM350
STU101591,EE411
STU101591,CHEM282
STU101592,HUM246
STU101592,EE158
STU101592,PHY197
STU101592,ECO461
STU101593,CIVIL139
STU101593,CIVIL472
STU101593,ECO407
STU101593,PHY101
STU101593,CS387
STU101594,PHY163
STU101594,CHEM287
STU101594,HUM181
STU101594,CIVIL262
STU101594,BIO153
STU101594,CS395
STU101595,CHEM257
STU101595,MECH148
STU101595,CS395
STU101596,ECO183
STU101596,MECH203
STU101596,CHEM358
STU101596,BIO349
STU101597,CIVIL236
STU101597,MECH368
STU101597,HUM246
STU101597,PHY465
STU101597,CS387
STU101598,BIO201
STU101598,EE461
STU101598,MECH187
STU101598,CS328
STU101598,PHY314
STU101598,MECH453
STU101599,CS162
STU101599,MECH203
STU101599,CHEM358
STU101599,EE111
STU101600,CHEM219
STU101600,EE146
STU101600,ECO309
STU101600,PHY465
STU101600,PHY197
STU101600,MECH453
STU101601,CS162
STU101601,MATH157
STU101601,MATH110
STU101601,MATH413
STU101601,CS196
STU101601,CHEM358
STU101602,MECH203
STU101602,ECO280
STU101602,MECH348
STU101602,MECH457
STU101603,BIO487
STU101603,BIO222
STU101603,CS438
STU101603,CHEM287
STU101604,MATH472
STU101604,BIO487
STU101604,CIVIL338
STU101605,EE411
STU101605,MATH352
STU101605,BIO349
STU101605,ECO340
STU101606,ECO183
STU101606,MATH472
STU101606,BIO349
STU101606,CIVIL186
STU101607,CS162
STU101607,PHY496
STU101607,CHEM490
STU101607,ECO340
STU101607,MECH194
STU101607,MECH405
STU101608,CS170
STU101608,BIO307
STU101608,CHEM119
STU101608,MECH273
STU101608,MECH495
STU101609,CS162
STU101609,CIVIL350
STU101609,BIO262
STU101609,ECO340
STU101610,EE323
STU101610,MECH261
STU101610,ECO280
STU101611,MATH418
STU101611,MECH187
STU101611,CS245
STU101611,CS302
STU101611,CIVIL338
STU101612,CHEM102
STU101612,EE308
STU101612,MECH104
STU101612,HUM114
STU101612,ECO340
STU101612,CS367
STU101613,MATH472
STU101613,EE471
STU101613,CS165
STU101613,PHY197
STU101614,CIVIL139
STU101614,BIO487
STU101614,ECO407
STU101615,BIO349
STU101615,CIVIL142
STU101615,ECO218
STU101615,MATH216
STU101616,HUM246
STU101616,ECO183
STU101616,MATH446
STU101617,ECO236
STU101617,ECO407
STU101617,PHY465
STU101617,MECH194
STU101617,EE210
STU101618,MECH104
STU101618,MATH253
STU101618,ECO461
STU101618,MECH453
STU101619,CIVIL235
STU101619,BIO487
STU101619,CHEM151
STU101620,CHEM433
STU101620,PHY299
STU101620,ECO218
STU101621,MATH418
STU101621,ECO264
STU101621,MATH226
STU101621,EE146
STU101621,CS395
STU101622,CS298
STU101622,CIVIL139
STU101622,MATH352
STU101622,ECO340
STU101622,EE471
STU101623,HUM350
STU101623,HUM335
STU101623,CS245
STU101624,MATH472
STU101624,CHEM282
STU101624,ECO461
STU101625,HUM246
STU101625,CIVIL408
STU101625,MECH468
STU101626,MATH112
STU101626,EE471
STU101626,BIO274
STU101627,BIO222
STU101627,HUM120
STU101627,BIO187
STU101628,CIVIL139
STU101628,BIO347
STU101628,CHEM358
STU101628,EE393
STU101628,MATH472
STU101628,MATH272
STU101629,CS162
STU101629,BIO349
STU101629,HUM146
STU101629,CHEM358
STU101630,CIVIL236
STU101630,PHY355
STU101630,CS438
STU101631,MECH273
STU101631,PHY499
STU101631,BIO277
STU101631,ECO183
STU101631,EE210
STU101631,MATH314
STU101632,EE411
STU101632,CHEM257
STU101632,CHEM151
STU101633,CHEM102
STU101633,ECO160
STU101633,MATH479
STU101633,EE471
STU101633,CS367
STU101634,EE175
STU101634,MATH159
STU101634,BIO274
STU101634,CIVIL338
STU101635,MECH203
STU101635,MECH405
STU101635,CS196
STU101636,MECH148
STU101636,CHEM287
STU101636,EE175
STU101636,MATH446
STU101636,MECH203
STU101637,BIO153
STU101637,MECH104
STU101637,HUM146
STU101637,CHEM287
STU101638,BIO487
STU101638,CIVIL139
STU101638,BIO222
STU101638,PHY465
STU101638,PHY197
STU101638,MECH458
STU101639,MECH209
STU101639,EE146
STU101639,CHEM287
STU101639,MECH368
STU101640,HUM246
STU101640,CS162
STU101640,CHEM102
STU101640,MECH368
STU101641,MECH203
STU101641,ECO320
STU101641,CIVIL472
STU101641,CHEM265
STU101642,MECH203
STU101642,PHY386
STU101642,MECH273
STU101642,MATH110
STU101643,CS170
STU101643,MECH209
STU101643,PHY465
STU101643,CS245
STU101643,CHEM151
STU101643,MECH453
STU101644,HUM246
STU101644,EE158
STU101644,EE210
STU101644,EE175
STU101645,CS387
STU101645,MATH159
STU101645,BIO274
STU101646,BIO487
STU101646,BIO349
STU101646,HUM397
STU101646,CIVIL461
STU101646,CIVIL338
STU101647,CIVIL109
STU101647,MECH273
STU101647,MECH368
STU101648,ECO408
STU101648,MECH495
STU101648,MECH261
STU101649,MECH468
STU101649,ECO320
STU101649,EE323
STU101649,ECO196
STU101649,EE461
STU101649,ECO183
STU101650,CHEM444
STU101650,MECH203
STU101650,MECH194
STU101651,CHEM287
STU101651,HUM246
STU101651,HUM120
STU101651,ECO183
STU101651,MECH495
STU101652,HUM248
STU101652,PHY499
STU101652,MATH272
STU101652,MECH453
STU101653,BIO347
STU101653,MECH368
STU101653,MATH413
STU101653,EE323
STU101653,CHEM422
STU101654,CIVIL235
STU101654,HUM120
STU101654,PHY355
STU101655,BIO254
STU101655,MECH273
STU101655,ECO218
STU101656,ECO242
STU101656,ECO340
STU101656,MATH446
STU101656,ECO280
STU101656,CS302
STU101657,PHY430
STU101657,EE461
STU101657,CIVIL350
STU101657,EE210
STU101657,CS328
STU101657,MECH405
STU101658,MECH368
STU101658,CHEM433
STU101658,BIO222
STU101658,CIVIL364
STU101658,CHEM151
STU101659,BIO347
STU101659,MATH446
STU101659,PHY355
STU101659,CS367
STU101659,ECO314
STU101660,CHEM257
STU101660,BIO349
STU101660,MATH157
STU101660,MECH368
STU101661,EE308
STU101661,MECH104
STU101661,CS328
STU101661,CHEM287
STU101662,PHY430
STU101662,MATH157
STU101662,CHEM119
STU101662,MECH203
STU101662,CIVIL364
STU101663,ECO264
STU101663,BIO301
STU101663,BIO262
STU101663,ECO280
STU101664,PHY163
STU101664,BIO153
STU101664,ECO340
STU101664,EE411
STU101664,CS450
STU101664,MATH272
STU101665,HUM246
STU101665,EE323
STU101665,HUM445
STU101665,ECO280
STU101666,CHEM444
STU101666,HUM397
STU101666,MECH205
STU101666,ECO218
STU101666,ECO407
STU101666,MATH272
STU101667,CHEM265
STU101667,CIVIL461
STU101667,ECO183
STU101667,CS196
STU101667,MECH203
STU101667,MECH273
STU101668,CIVIL235
STU101668,CHEM257
STU101668,BIO307
STU101668,CHEM287
STU101669,MATH352
STU101669,PHY499
STU101669,MECH203
STU101669,MECH457
STU101669,CHEM282
STU101669,ECO314
STU101670,MECH203
STU101670,CIVIL408
STU101670,PHY314
STU101671,MATH472
STU101671,CIVIL109
STU101671,ECO407
STU101672,ECO280
STU101672,BIO349
STU101672,MATH253
STU101672,CHEM151
STU101673,MATH418
STU101673,CS170
STU101673,BIO153
STU101673,EE461
STU101674,CS298
STU101674,ECO218
STU101674,MECH187
STU101675,MATH472
STU101675,MECH273
STU101675,MECH194
STU101675,CS245
STU101676,CIVIL235
STU101676,MATH472
STU101676,MATH413
STU101676,CHEM119
STU101677,MECH148
STU101677,BIO347
STU101677,MECH187
STU101677,CIVIL196
STU101677,PHY101
STU101677,PHY355
STU101678,ECO309
STU101678,MECH495
STU101678,MECH238
STU101678,MECH453
STU101679,ECO160
STU101679,HUM350
STU101679,MATH272
STU101680,CHEM287
STU101680,ECO160
STU101680,MATH479
STU101680,HUM284
STU101680,CIVIL338
STU101680,MECH453
STU101681,EE146
STU101681,BIO187
STU101681,EE175
STU101681,BIO153
STU101681,EE471
STU101681,PHY299
STU101682,EE210
STU101682,CS450
STU101682,BIO125
STU101683,MECH261
STU101683,ECO309
STU101683,MECH405
STU101683,PHY314
STU101683,MECH453
STU101684,ECO218
STU101684,ECO407
STU101684,CHEM358
STU101684,CHEM422
STU101684,MATH122
STU101685,CHEM102
STU101685,BIO487
STU101685,HUM270
STU101685,BIO291
STU101685,MECH368
STU101685,ECO183
STU101686,CS162
STU101686,HUM246
STU101686,MECH104
STU101686,MATH479
STU101686,PHY197
STU101687,CIVIL139
STU101687,MATH110
STU101687,HUM397
STU101687,BIO277
STU101687,MATH472
STU101687,MECH405
STU101688,PHY441
STU101688,CS170
STU101688,ECO340
STU101688,BIO277
STU101689,MATH226
STU101689,HUM397
STU101689,EE111
STU101689,ECO218
STU101689,CIVIL350
STU101689,CS387
STU101690,BIO487
STU101690,MECH405
STU101690,BIO254
STU101690,PHY197
STU101691,ECO264
STU101691,ECO269
STU101691,HUM246
STU101691,BIO254
STU101691,PHY386
STU101691,HUM284
STU101692,MATH253
STU101692,MECH209
STU101692,HUM350
STU101692,ECO340
STU101692,MATH472
STU101692,MATH489
STU101693,MECH203
STU101693,BIO125
STU101693,CIVIL461
STU101694,CS162
STU101694,CHEM444
STU101694,ECO183
STU101694,HUM350
STU101694,EE411
STU101694,MECH203
STU101695,MATH253
STU101695,MECH405
STU101695,CIVIL461
STU101695,ECO314
STU101696,ECO160
STU101696,BIO349
STU101696,MATH272
STU101696,HUM445
STU101697,PHY430
STU101697,PHY496
STU101697,ECO408
STU101697,HUM335
STU101697,CIVIL186
STU101697,MECH495
STU101698,MATH413
STU101698,CHEM119
STU101698,EE461
STU101698,BIO125
STU101698,CHEM422
STU101698,CS387
STU101699,CIVIL142
STU101699,MECH405
STU101699,CHEM444
STU101700,ECO340
STU101700,HUM284
STU101700,BIO132
STU101701,MATH110
STU101701,CIVIL109
STU101701,CIVIL262
STU101701,BIO201
STU101701,MATH112
STU101701,CS328
STU101702,PHY430
STU101702,HUM120
STU101702,PHY314
STU101703,CIVIL139
STU101703,BIO487
STU101703,ECO196
STU101703,CHEM422
STU101703,MECH405
STU101704,ECO196
STU101704,ECO340
STU101704,ECO218
STU101704,CS245
STU101705,MECH273
STU101705,BIO132
STU101705,MECH453
STU101706,BIO291
STU101706,ECO218
STU101706,CIVIL350
STU101706,ECO183
STU101706,CS196
STU101707,HUM246
STU101707,MECH261
STU101707,EE461
STU101708,HUM335
STU101708,PHY369
STU101708,EE393
STU101708,CS245
STU101708,ECO314
STU101709,CS302
STU101709,BIO222
STU101709,BIO349
STU101709,MECH453
STU101710,ECO269
STU101710,ECO196
STU101710,BIO153
STU101710,ECO160
STU101710,MECH194
STU101710,CIVIL338
STU101711,CS298
STU101711,MECH205
STU101711,CHEM265
STU101712,MATH418
STU101712,MATH216
STU101712,CHEM358
STU101712,CHEM422
STU101712,CS395
STU101713,CIVIL109
STU101713,CHEM371
STU101713,MECH203
STU101713,CS328
STU101713,CIVIL338
STU101714,EE308
STU101714,EE323
STU101714,HUM120
STU101714,CS367
STU101715,MATH489
STU101715,CIVIL364
STU101715,ECO340
STU101715,HUM335
STU101716,PHY163
STU101716,HUM246
STU101716,BIO254
STU101716,MECH104
STU101716,ECO280
STU101717,EE146
STU101717,MECH209
STU101717,BIO201
STU101717,ECO340
STU101717,MECH273
STU101717,ECO314
STU101718,HUM246
STU101718,ECO269
STU101718,CHEM371
STU101719,MATH418
STU101719,CS298
STU101719,MATH226
STU101719,ECO269
STU101719,ECO309
STU101719,CIVIL338
STU101720,CIVIL472
STU101720,BIO262
STU101720,MATH479
STU101720,EE158
STU101720,MATH489
STU101720,PHY299
STU101721,ECO149
STU101721,EE393
STU101721,MECH273
STU101721,MATH479
STU101722,ECO290
STU101722,MECH104
STU101722,CIVIL186
STU101722,CS395
STU101722,PHY210
STU101722,MECH453
STU101723,CIVIL235
STU101723,CHEM358
STU101723,MATH446
STU101723,ECO280
STU101723,MECH203
STU101723,PHY101
STU101724,EE323
STU101724,ECO340
STU101724,CIVIL186
STU101725,MECH203
STU101725,ECO280
STU101725,MECH348
STU101725,MECH261
STU101726,MECH217
STU101726,ECO236
STU101726,HUM445
STU101726,PHY465
STU101726,MATH472
STU101727,EE158
STU101727,BIO301
STU101727,ECO340
STU101728,MATH418
STU101728,ECO160
STU101728,MECH187
STU101729,CHEM231
STU101729,MATH413
STU101729,EE323
STU101729,HUM445
STU101729,HUM350
STU101730,CS162
STU101730,CS196
STU101730,CIVIL196
STU101730,EE210
STU101730,MATH472
STU101730,MECH458
STU101731,HUM350
STU101731,BIO349
STU101731,ECO461
STU101732,EE175
STU101732,PHY386
STU101732,ECO314
STU101732,CHEM371
STU101732,MECH458
STU101732,MECH453
STU101733,HUM120
STU101733,MATH112
STU101733,CIVIL186
STU101733,PHY299
STU101733,MECH453
STU101734,HUM270
STU101734,ECO320
STU101734,MATH226
STU101734,PHY210
STU101734,PHY355
STU101735,BIO349
STU101735,CS165
STU101735,MATH352
STU101735,HUM335
STU101735,BIO153
STU101735,HUM284
STU101736,HUM246
STU101736,MECH205
STU101736,HUM350
STU101736,CHEM282
STU101736,PHY299
STU101737,BIO349
STU101737,BIO262
STU101737,MECH238
STU101738,PHY163
STU101738,CHEM444
STU101738,PHY499
STU101738,EE308
STU101738,CHEM257
STU101738,CHEM151
STU101739,ECO149
STU101739,HUM181
STU101739,PHY197
STU101740,MATH418
STU101740,MECH203
STU101740,PHY101
STU101741,PHY430
STU101741,MECH468
STU101741,CHEM231
STU101741,CS438
STU101741,MATH159
STU101741,ECO196
STU101742,PHY465
STU101742,ECO218
STU101742,BIO187
STU101743,CHEM257
STU101743,CHEM422
STU101743,BIO201
STU101743,BIO187
STU101744,HUM246
STU101744,HUM120
STU101744,BIO262
STU101745,CHEM358
STU101745,MECH217
STU101745,PHY210
STU101745,HUM120
STU101746,CS162
STU101746,ECO309
STU101746,MATH413
STU101746,ECO236
STU101747,CHEM102
STU101747,ECO269
STU101747,MECH205
STU101747,ECO340
STU101747,MECH203
STU101747,ECO280
STU101748,HUM181
STU101748,MATH253
STU101748,ECO196
STU101748,CHEM371
STU101749,HUM246
STU101749,BIO274
STU101749,MECH468
STU101750,MATH159
STU101750,HUM335
STU101750,HUM284
STU101750,CIVIL408
STU101750,MECH348
STU101750,PHY299
STU101751,ECO320
STU101751,MATH352
STU101751,CHEM151
STU101751,ECO183
STU101751,MECH273
STU101751,PHY314
STU101752,HUM406
STU101752,MECH261
STU101752,MECH368
STU101752,BIO254
STU101752,PHY299
STU101753,BIO487
STU101753,BIO201
STU101753,HUM114
STU101753,CHEM433
STU101753,ECO340
STU101753,BIO132
STU101754,MECH187
STU101754,MATH122
STU101754,CHEM265
STU101755,EE323
STU101755,MATH112
STU101755,MECH194
STU101755,EE158
STU101755,CS328
STU101755,CIVIL338
STU101756,MATH413
STU101756,BIO254
STU101756,ECO183
STU101756,CS302
STU101756,MECH458
STU101757,CHEM433
STU101757,EE393
STU101757,MATH413
STU101758,CIVIL235
STU101758,CIVIL262
STU101758,ECO461
STU101759,CS162
STU101759,ECO290
STU101759,PHY210
STU101759,MATH157
STU101760,BIO349
STU101760,MECH217
STU101760,ECO461
STU101761,CHEM257
STU101761,EE393
STU101761,ECO340
STU101761,ECO309
STU101762,MATH216
STU101762,CHEM371
STU101762,EE471
STU101762,CIVIL364
STU101762,PHY355
STU101762,BIO132
STU101763,CIVIL236
STU101763,BIO291
STU101763,BIO307
STU101763,CIVIL461
STU101763,CIVIL364
STU101763,CIVIL338
STU101764,MECH457
STU101764,CS302
STU101764,BIO349
STU101764,ECO461
STU101765,MECH238
STU101765,ECO320
STU101765,CHEM287
STU101765,CS165
STU101766,MATH352
STU101766,BIO349
STU101766,ECO407
STU101766,ECO314
STU101767,ECO320
STU101767,MATH159
STU101767,ECO309
STU101767,PHY197
STU101767,MECH458
STU101768,PHY496
STU101768,CIVIL461
STU101768,ECO183
STU101768,MECH187
STU101768,MECH453
STU101769,CS165
STU101769,HUM397
STU101769,CIVIL461
STU101769,PHY369
STU101769,ECO149
STU101770,MECH457
STU101770,MECH261
STU101770,HUM335
STU101771,ECO242
STU101771,BIO349
STU101771,MATH157
STU101772,CIVIL235
STU101772,CHEM102
STU101772,PHY499
STU101772,MECH238
STU101772,EE461
STU101772,MATH472
STU101773,CIVIL350
STU101773,EE471
STU101773,MATH226
STU101773,MECH453
STU101774,PHY386
STU101774,HUM120
STU101774,EE461
STU101774,ECO461
STU101774,MECH187
STU101774,CIVIL186
STU101775,MATH418
STU101775,HUM181
STU101775,BIO307
STU101775,CIVIL461
STU101775,CHEM119
STU101776,BIO254
STU101776,CS395
STU101776,EE411
STU101776,MECH203
STU101776,EE471
STU101777,MATH226
STU101777,EE111
STU101777,CS328
STU101777,PHY386
STU101777,CS302
STU101778,PHY430
STU101778,EE175
STU101778,EE323
STU101778,CIVIL472
STU101778,ECO183
STU101779,CS450
STU101779,MECH104
STU101779,CS387
STU101780,CIVIL142
STU101780,ECO218
STU101780,MATH472
STU101780,HUM248
STU101780,PHY314
STU101781,MATH472
STU101781,CHEM151
STU101781,BIO201
STU101781,HUM397
STU101782,CS162
STU101782,CIVIL109
STU101782,CIVIL262
STU101782,ECO407
STU101782,PHY465
STU101782,MECH348
STU101783,CS298
STU101783,MECH261
STU101783,MECH238
STU101783,CS196
STU101783,ECO340
STU101783,MECH453
STU101784,MECH148
STU101784,ECO242
STU101784,MECH453
STU101785,EE158
STU101785,ECO280
STU101785,ECO218
STU101786,EE210
STU101786,MECH457
STU101786,ECO340
STU101786,HUM335
STU101787,ECO320
STU101787,CHEM433
STU101787,EE393
STU101787,PHY369
STU101787,CIVIL196
STU101787,CHEM151
STU101788,MATH157
STU101788,MATH352
STU101788,EE411
STU101788,MECH203
STU101788,MATH272
STU101789,CS196
STU101789,ECO218
STU101789,CIVIL461
STU101790,MECH203
STU101790,CIVIL408
STU101790,CS245
STU101791,CIVIL139
STU101791,MECH273
STU101791,CHEM433
STU101791,PHY465
STU101791,CIVIL408
STU101791,PHY355
STU101792,MECH205
STU101792,CIVIL461
STU101792,MATH112
STU101792,MATH472
STU101792,BIO301
STU101792,PHY355
STU101793,HUM248
STU101793,HUM120
STU101793,BIO187
STU101794,MECH405
STU101794,MATH272
STU101794,CHEM151
STU101794,MECH194
STU101795,CHEM282
STU101795,CIVIL364
STU101795,BIO222
STU101796,MATH226
STU101796,MECH187
STU101796,CS302
STU101796,MATH489
STU101796,CHEM151
STU101797,MATH352
STU101797,ECO218
STU101797,PHY465
STU101797,MATH472
STU101797,HUM248
STU101798,CHEM231
STU101798,MECH205
STU101798,MECH238
STU101798,EE461
STU101798,CHEM422
STU101799,CIVIL139
STU101799,ECO340
STU101799,ECO196
STU101800,MECH238
STU101800,CS196
STU101800,HUM146
STU101800,MECH187
STU101800,MECH194
STU101800,CS387
STU101801,CS162
STU101801,MECH209
STU101801,CS245
STU101802,PHY499
STU101802,BIO201
STU101802,MATH446
STU101802,CHEM371
STU101802,EE210
STU101802,MATH489
STU101803,BIO487
STU101803,CS170
STU101803,HUM181
STU101803,ECO309
STU101803,PHY101
STU101803,MECH405
STU101804,PHY496
STU101804,MATH352
STU101804,MECH205
STU101804,PHY499
STU101804,MATH159
STU101805,MATH314
STU101805,ECO218
STU101805,CHEM444
STU101806,CHEM231
STU101806,HUM397
STU101806,BIO254
STU101806,PHY499
STU101806,CS196
STU101806,CHEM358
STU101807,MECH148
STU101807,ECO218
STU101807,MATH216
STU101808,HUM270
STU101808,BIO187
STU101808,HUM120
